RecordID,Timestamp,Message
REC-000261,2025-08-13 22:50:47,I'm having trouble with performance on SharePoint is extremely slow please grant access to shared drive.
REC-000262,2025-06-28 10:32:47,Could you please check the workstation keeps restarting randomly colleagues on floor 1 also affected.
REC-000263,2025-08-29 07:59:47,fatima.z submitted a ticket: the printer at floor 1 is not working again need this fixed ASAP. Contact: alex.b
REC-000264,2025-07-29 11:01:47,"Need urgent help with unable to access OneDrive, request ID #TKT-48036 this is blocking me from completing my tasks."
REC-000265,2025-08-29 16:59:47,Facing an issue where my laptop at HQ showing network timeout this has been happening since yesterday.
REC-000266,2025-09-17 18:35:47,"Problem encountered: unable to access Jira, request ID #TKT-95646 this has been happening since yesterday. Contact: nina.b"
REC-000267,2025-06-25 22:57:47,"Facing an issue where unable to access zoom, request id #tkt-35834 pls setup new email account. contact: sofia.g"
REC-000268,2025-08-08 17:00:47,Could you please check performance on jira is extremely slow colleagues on hq also affected. contact: ahmed.h
REC-000269,2025-07-07 20:49:47,I'm having trouble with the printer at training hall is not working again colleagues on training hall also affected.
REC-000270,2025-08-04 07:28:47,"User john.doe reported: performance on Outlook is extremely slow already tried restarting, no success. Contact: olivia.m"
REC-000271,2025-09-11 09:09:47,Could you please check Jira refuses to start after update need this fixed ASAP.
REC-000272,2025-08-31 03:08:47,"Problem encountered: the laptop keeps restarting randomly already tried restarting, no success."
REC-000273,2025-08-12 22:24:47,Need urgent help with performance on SharePoint is extremely slow pls setup new email account.
REC-000274,2025-08-07 22:10:47,Need urgent help with the phone keeps restarting randomly causing delays in project work.
REC-000275,2025-07-15 02:40:47,"User sofia.g reported: unable to access PowerPoint, request ID #TKT-23106 causing delays in project work. Contact: john.doe"
REC-000276,2025-08-24 08:22:47,Problem encountered: performance on sharepoint is extremely slow need this fixed asap.
REC-000277,2025-09-11 09:09:47,Could you please check my workstation at lab room showing printer jam this has been happening since yesterday. Contact: sofia.g
REC-000278,2025-09-19 01:16:47,Facing an issue where SAP refuses to start after update this is blocking me from completing my tasks.
REC-000279,2025-08-08 08:10:47,Facing an issue where Jira refuses to start after update this has been happening since yesterday.
REC-000280,2025-07-05 22:38:47,Problem encountered: the server keeps restarting randomly colleagues on floor 1 also affected.
REC-000281,2025-09-17 13:42:47,paul.r submitted a ticket: VPN connection drops every few minutes this is blocking me from completing my tasks.
REC-000282,2025-08-27 00:23:47,Request for support regarding VPN connection drops every few minutes please reset password.
REC-000283,2025-08-27 09:06:47,Need urgent help with the workstation keeps restarting randomly please reset password.
REC-000284,2025-08-11 06:14:47,"Ahmed.h submitted a ticket: unable to access onedrive, request id #tkt-34131 this has been happening since yesterday."
REC-000285,2025-08-17 05:06:47,khaled.a submitted a ticket: can't log in to PowerPoint this has been happening since yesterday.
REC-000286,2025-08-06 09:56:47,"Facing an issue where unable to access Excel, request ID #TKT-74655 colleagues on floor 3 also affected. Contact: olivia.m"
REC-000287,2025-08-10 08:13:47,Need urgent help with vpn connection drops every few minutes need this fixed asap. contact: fatima.z
REC-000288,2025-08-28 21:27:47,"paul.r submitted a ticket: the laptop keeps restarting randomly already tried restarting, no success. Contact: emma.w"
REC-000289,2025-09-11 07:37:47,User hannah.j reported: Zoom refuses to start after update colleagues on floor 2 also affected.
REC-000290,2025-08-26 16:08:47,Facing an issue where can't log in to outlook causing delays in project work.
REC-000291,2025-08-01 17:27:47,User mohamed.s reported: can't log in to OneDrive this is blocking me from completing my tasks. Contact: sarah.k
REC-000292,2025-08-24 04:44:47,Problem encountered: my tablet at floor 3 showing network timeout please install VPN client. Contact: olivia.m
REC-000293,2025-09-19 18:35:47,I'm having trouble with the workstation keeps restarting randomly this is blocking me from completing my tasks.
REC-000294,2025-07-13 03:55:47,"Need urgent help with unable to access Teams, request ID #TKT-19977 already tried restarting, no success. Contact: emma.w"
REC-000295,2025-08-19 04:02:47,Could you please check performance on OneDrive is extremely slow this has been happening since yesterday.
REC-000296,2025-09-19 03:45:47,Problem encountered: sap refuses to start after update this is blocking me from completing my tasks.
REC-000297,2025-08-30 01:41:47,User david.p reported: SharePoint refuses to start after update need this fixed ASAP.
REC-000298,2025-07-21 15:11:47,Need urgent help with the printer at floor 1 is not working again this is blocking me from completing my tasks. Contact: olivia.m
REC-000299,2025-09-19 04:18:47,Facing an issue where performance on Outlook is extremely slow this has been happening since yesterday. Contact: ahmed.h
REC-000300,2025-09-11 13:43:47,john.doe submitted a ticket: the phone keeps restarting randomly need this fixed ASAP.
REC-000301,2025-08-31 17:22:47,I'm having trouble with can't log in to Slack this has been happening since yesterday.
REC-000302,2025-06-26 21:21:47,Could you please check the printer at floor 2 is not working again please setup new email account. Contact: john.doe
REC-000303,2025-07-29 04:51:47,I'm having trouble with the server keeps restarting randomly this is blocking me from completing my tasks.
REC-000304,2025-07-17 18:10:47,I'm having trouble with performance on Jira is extremely slow need this fixed ASAP. Contact: emma.w
REC-000305,2025-07-25 06:01:47,"Facing an issue where the printer at lab room is not working again already tried restarting, no success. Contact: david.p"
REC-000306,2025-07-20 17:34:47,Request for support regarding the workstation keeps restarting randomly this has been happening since yesterday. Contact: david.p
REC-000307,2025-09-23 14:33:47,I'm having trouble with the server keeps restarting randomly causing delays in project work. Contact: ahmed.h
REC-000308,2025-08-09 01:40:47,li.chen submitted a ticket: VPN connection drops every few minutes colleagues on lab room also affected.
REC-000309,2025-08-22 01:57:47,I'm having trouble with Word refuses to start after update pls fix wifi.
REC-000310,2025-09-08 06:38:47,"User hannah.j reported: unable to access Teams, request ID #TKT-46533 already tried restarting, no success."
REC-000311,2025-08-03 14:27:47,Need urgent help with can't log in to SharePoint this is blocking me from completing my tasks.
REC-000312,2025-09-19 11:22:47,Request for support regarding VPN connection drops every few minutes this is blocking me from completing my tasks.
REC-000313,2025-07-26 04:54:47,"olivia.m submitted a ticket: unable to access Chrome, request ID #TKT-56413 pls replace keyboard. Contact: khaled.a"
REC-000314,2025-08-02 07:00:47,Facing an issue where my server at training hall showing printer jam need this fixed ASAP. Contact: sarah.k
REC-000315,2025-09-19 05:57:47,Request for support regarding VPN connection drops every few minutes please upgrade RAM. Contact: alex.b
REC-000316,2025-07-24 01:47:47,I'm having trouble with my desktop at remote showing not responding causing delays in project work.
REC-000317,2025-08-30 11:37:47,Request for support regarding SharePoint refuses to start after update colleagues on HQ also affected. Contact: john.doe
REC-000318,2025-09-10 20:59:47,I'm having trouble with the tablet keeps restarting randomly this is blocking me from completing my tasks.
REC-000319,2025-08-09 11:04:47,Need urgent help with Excel refuses to start after update need this fixed ASAP. Contact: emma.w
REC-000320,2025-07-30 10:07:47,Problem encountered: my workstation at training hall showing network timeout need this fixed ASAP.
REC-000321,2025-07-11 02:25:47,I'm having trouble with performance on SAP is extremely slow colleagues on floor 2 also affected. Contact: mohamed.s
REC-000322,2025-08-05 05:45:47,User olivia.m reported: my tablet at floor 2 showing not responding need this fixed ASAP.
REC-000323,2025-09-11 21:57:47,User ahmed.h reported: can't log in to Excel this has been happening since yesterday.
REC-000324,2025-08-27 01:14:47,User alex.b reported: can't log in to Word causing delays in project work.
REC-000325,2025-08-17 17:08:47,Request for support regarding the printer at floor 1 is not working again causing delays in project work.
REC-000326,2025-07-09 22:15:47,Need urgent help with performance on OneDrive is extremely slow causing delays in project work.
REC-000327,2025-08-27 07:06:47,User maria.l reported: the printer at branch office is not working again causing delays in project work.
REC-000328,2025-09-12 07:13:47,"Facing an issue where VPN connection drops every few minutes already tried restarting, no success. Contact: sarah.k"
REC-000329,2025-08-29 03:52:47,Facing an issue where my tablet at floor 1 showing not responding please unlock account.
REC-000330,2025-07-18 00:43:47,Request for support regarding the printer at training hall is not working again please install Adobe Acrobat.
REC-000331,2025-08-23 02:53:47,Facing an issue where can't log in to outlook this has been happening since yesterday.
REC-000332,2025-08-12 14:22:47,Request for support regarding VPN connection drops every few minutes please setup new email account. Contact: hannah.j
REC-000333,2025-07-10 07:29:47,Facing an issue where can't log in to word causing delays in project work.
REC-000334,2025-07-14 09:29:47,"User khaled.a reported: can't log in to Excel already tried restarting, no success."
